timestamp,gatewayId,nodeId,status,vibX,vibY,vibZ,rssi
2026-06-10T12:14:28.813Z,1780911823730,1780912590722,1,232,92,0,0
2026-06-10T12:14:31.818Z,1780911823730,1780912590722,1,232,92,0,0
2026-06-10T12:14:34.832Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:14:37.840Z,1780911823730,1780912590722,1,247,92,0,0
2026-06-10T12:14:40.845Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:14:43.851Z,1780911823730,1780912590722,2,249,92,0,0
2026-06-10T12:14:46.861Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:14:49.867Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:14:52.877Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:14:55.886Z,1780911823730,1780912590722,1,239,92,0,0
2026-06-10T12:14:58.904Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:15:01.924Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:15:04.938Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:15:07.951Z,1780911823730,1780912590722,1,234,92,0,0
2026-06-10T12:15:10.972Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:15:13.988Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:15:17.002Z,1780911823730,1780912590722,2,249,92,0,0
2026-06-10T12:15:20.006Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:15:23.021Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:15:26.039Z,1780911823730,1780912590722,1,239,92,0,0
2026-06-10T12:15:29.046Z,1780911823730,1780912590722,1,239,92,0,0
2026-06-10T12:15:32.052Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:15:35.058Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:15:38.067Z,1780911823730,1780912590722,2,249,92,0,0
2026-06-10T12:15:41.076Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:15:44.086Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:15:47.106Z,1780911823730,1780912590722,1,247,92,0,0
2026-06-10T12:15:50.112Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:15:53.120Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:15:56.149Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:15:59.162Z,1780911823730,1780912590722,2,248,92,0,0
2026-06-10T12:16:02.170Z,1780911823730,1780912590722,1,234,92,0,0
2026-06-10T12:16:05.180Z,1780911823730,1780912590722,2,248,92,0,0
2026-06-10T12:16:08.194Z,1780911823730,1780912590722,1,234,92,0,0
2026-06-10T12:16:11.202Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:16:14.208Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:16:17.218Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:16:20.228Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:16:23.236Z,1780911823730,1780912590722,1,240,92,0,0
2026-06-10T12:16:26.253Z,1780911823730,1780912590722,1,242,92,0,0
2026-06-10T12:16:29.258Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:16:32.266Z,1780911823730,1780912590722,1,246,92,0,0
2026-06-10T12:16:35.272Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:16:38.280Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:16:41.299Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:16:44.315Z,1780911823730,1780912590722,1,234,92,0,0
2026-06-10T12:16:47.336Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:16:50.356Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:16:53.364Z,1780911823730,1780912590722,1,247,92,0,0
2026-06-10T12:16:56.368Z,1780911823730,1780912590722,1,240,92,0,0
2026-06-10T12:16:59.382Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:17:02.402Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:17:05.417Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:17:08.423Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:17:11.434Z,1780911823730,1780912590722,2,249,92,0,0
2026-06-10T12:17:14.444Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:17:17.453Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:17:20.458Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:17:23.466Z,1780911823730,1780912590722,2,249,92,0,0
2026-06-10T12:17:26.486Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:17:29.494Z,1780911823730,1780912590722,1,232,92,0,0
2026-06-10T12:17:32.498Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:17:35.509Z,1780911823730,1780912590722,1,240,92,0,0
2026-06-10T12:17:38.524Z,1780911823730,1780912590722,1,247,92,0,0
2026-06-10T12:17:41.537Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:17:44.544Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:17:47.550Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:17:50.558Z,1780911823730,1780912590722,1,234,92,0,0
2026-06-10T12:17:53.569Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:17:56.577Z,1780911823730,1780912590722,1,246,92,0,0
2026-06-10T12:17:59.585Z,1780911823730,1780912590722,1,242,92,0,0
2026-06-10T12:18:02.596Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:18:05.609Z,1780911823730,1780912590722,2,248,92,0,0
2026-06-10T12:18:08.621Z,1780911823730,1780912590722,1,247,92,0,0
2026-06-10T12:18:11.628Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:18:14.637Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:18:17.645Z,1780911823730,1780912590722,1,247,92,0,0
2026-06-10T12:18:20.655Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:18:23.666Z,1780911823730,1780912590722,1,246,92,0,0
2026-06-10T12:18:26.674Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:18:29.680Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:18:32.686Z,1780911823730,1780912590722,2,249,92,0,0
2026-06-10T12:18:35.711Z,1780911823730,1780912590722,1,240,92,0,0
2026-06-10T12:18:38.724Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:18:41.733Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:18:44.740Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:18:47.747Z,1780911823730,1780912590722,1,247,92,0,0
2026-06-10T12:18:50.753Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:18:53.771Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:18:56.786Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:18:59.799Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:19:02.818Z,1780911823730,1780912590722,1,242,92,0,0
2026-06-10T12:19:05.829Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:19:08.833Z,1780911823730,1780912590722,1,234,92,0,0
2026-06-10T12:19:11.838Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:19:14.857Z,1780911823730,1780912590722,1,246,92,0,0
2026-06-10T12:19:17.859Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:19:20.870Z,1780911823730,1780912590722,2,248,92,0,0
2026-06-10T12:19:23.881Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:19:26.891Z,1780911823730,1780912590722,1,247,92,0,0
2026-06-10T12:19:29.897Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:19:32.902Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:19:35.913Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:19:38.919Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:19:41.927Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:19:44.938Z,1780911823730,1780912590722,2,249,92,0,0
2026-06-10T12:19:47.943Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:19:50.955Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:19:53.963Z,1780911823730,1780912590722,1,242,92,0,0
2026-06-10T12:19:56.970Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:19:59.986Z,1780911823730,1780912590722,1,246,92,0,0
2026-06-10T12:20:02.991Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:20:05.993Z,1780911823730,1780912590722,1,240,92,0,0
2026-06-10T12:20:09.006Z,1780911823730,1780912590722,1,242,92,0,0
2026-06-10T12:20:12.011Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:20:15.016Z,1780911823730,1780912590722,2,248,92,0,0
2026-06-10T12:20:18.023Z,1780911823730,1780912590722,2,248,92,0,0
2026-06-10T12:20:21.031Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:20:24.039Z,1780911823730,1780912590722,2,248,92,0,0
2026-06-10T12:20:27.048Z,1780911823730,1780912590722,2,248,92,0,0
2026-06-10T12:20:30.057Z,1780911823730,1780912590722,2,249,92,0,0
2026-06-10T12:20:33.061Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:20:36.071Z,1780911823730,1780912590722,1,232,92,0,0
2026-06-10T12:20:39.081Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:20:42.099Z,1780911823730,1780912590722,1,247,92,0,0
2026-06-10T12:20:45.108Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:20:48.114Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:20:51.122Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:20:54.132Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:20:57.143Z,1780911823730,1780912590722,1,242,92,0,0
2026-06-10T12:21:00.151Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:21:03.158Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:21:06.181Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:21:09.207Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:21:12.223Z,1780911823730,1780912590722,1,232,92,0,0
2026-06-10T12:21:15.230Z,1780911823730,1780912590722,2,248,92,0,0
2026-06-10T12:21:18.238Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:21:21.256Z,1780911823730,1780912590722,1,240,92,0,0
2026-06-10T12:21:24.264Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:21:27.269Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:21:30.275Z,1780911823730,1780912590722,1,240,92,0,0
2026-06-10T12:21:33.295Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:21:36.302Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:21:39.313Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:21:42.321Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:21:45.331Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:21:48.351Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:21:51.361Z,1780911823730,1780912590722,1,232,92,0,0
2026-06-10T12:21:54.368Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:21:57.376Z,1780911823730,1780912590722,1,239,92,0,0
2026-06-10T12:22:00.394Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:22:03.404Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:22:06.412Z,1780911823730,1780912590722,1,242,92,0,0
2026-06-10T12:22:09.419Z,1780911823730,1780912590722,1,242,92,0,0
2026-06-10T12:22:12.427Z,1780911823730,1780912590722,1,240,92,0,0
2026-06-10T12:22:15.435Z,1780911823730,1780912590722,1,232,92,0,0
2026-06-10T12:22:18.446Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:22:21.455Z,1780911823730,1780912590722,2,249,92,0,0
2026-06-10T12:22:24.475Z,1780911823730,1780912590722,1,234,92,0,0
2026-06-10T12:22:27.481Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:22:30.488Z,1780911823730,1780912590722,1,239,92,0,0
2026-06-10T12:22:33.505Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:22:36.514Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:22:39.522Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:22:42.529Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:22:45.546Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:22:48.551Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:22:51.570Z,1780911823730,1780912590722,1,247,92,0,0
2026-06-10T12:22:54.577Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:22:57.584Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:23:00.588Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:23:03.594Z,1780911823730,1780912590722,1,232,92,0,0
2026-06-10T12:23:06.599Z,1780911823730,1780912590722,2,249,92,0,0
2026-06-10T12:23:09.608Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:23:12.614Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:23:15.632Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:23:18.641Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:23:21.654Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:23:24.660Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:23:27.676Z,1780911823730,1780912590722,1,234,92,0,0
2026-06-10T12:23:30.681Z,1780911823730,1780912590722,1,247,92,0,0
2026-06-10T12:23:33.689Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:23:36.693Z,1780911823730,1780912590722,1,240,92,0,0
2026-06-10T12:23:39.698Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:23:42.704Z,1780911823730,1780912590722,1,246,92,0,0
2026-06-10T12:23:45.710Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:23:48.720Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:23:51.739Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:23:54.743Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:23:57.749Z,1780911823730,1780912590722,1,246,92,0,0
2026-06-10T12:24:00.766Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:24:03.772Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:24:06.780Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:24:09.798Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:24:12.802Z,1780911823730,1780912590722,1,232,92,0,0
2026-06-10T12:24:15.807Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:24:18.812Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:24:21.831Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:24:24.852Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:24:27.857Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:24:30.866Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:24:33.885Z,1780911823730,1780912590722,1,242,92,0,0
2026-06-10T12:24:36.896Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:24:39.900Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:24:42.909Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:24:45.916Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:24:48.926Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:24:51.932Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:24:54.941Z,1780911823730,1780912590722,2,248,92,0,0
2026-06-10T12:24:57.951Z,1780911823730,1780912590722,1,242,92,0,0
2026-06-10T12:25:00.960Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:25:03.970Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:25:06.971Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:25:09.979Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:25:12.991Z,1780911823730,1780912590722,2,248,92,0,0
2026-06-10T12:25:16.003Z,1780911823730,1780912590722,1,239,92,0,0
2026-06-10T12:25:19.010Z,1780911823730,1780912590722,1,246,92,0,0
2026-06-10T12:25:22.014Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:25:25.022Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:25:28.047Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:25:31.058Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:25:34.062Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:25:37.068Z,1780911823730,1780912590722,1,234,92,0,0
2026-06-10T12:25:40.075Z,1780911823730,1780912590722,1,247,92,0,0
2026-06-10T12:25:43.087Z,1780911823730,1780912590722,2,249,92,0,0
2026-06-10T12:25:46.100Z,1780911823730,1780912590722,1,242,92,0,0
2026-06-10T12:25:49.107Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:25:52.112Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:25:55.125Z,1780911823730,1780912590722,1,240,92,0,0
2026-06-10T12:25:58.141Z,1780911823730,1780912590722,1,240,92,0,0
2026-06-10T12:26:01.160Z,1780911823730,1780912590722,2,248,92,0,0
2026-06-10T12:26:04.167Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:26:07.182Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:26:10.191Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:26:13.200Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:26:16.206Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:26:19.211Z,1780911823730,1780912590722,1,231,92,0,0
2026-06-10T12:26:22.230Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:26:25.244Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:26:28.250Z,1780911823730,1780912590722,1,246,92,0,0
2026-06-10T12:26:31.262Z,1780911823730,1780912590722,1,242,92,0,0
2026-06-10T12:26:34.268Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:26:37.275Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:26:40.287Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:26:43.295Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:26:46.308Z,1780911823730,1780912590722,1,246,92,0,0
2026-06-10T12:26:49.314Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:26:52.322Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:26:55.329Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:26:58.338Z,1780911823730,1780912590722,1,242,92,0,0
2026-06-10T12:27:01.357Z,1780911823730,1780912590722,1,242,92,0,0
2026-06-10T12:27:04.367Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:27:07.371Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:27:10.385Z,1780911823730,1780912590722,2,248,92,0,0
2026-06-10T12:27:13.402Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:27:16.412Z,1780911823730,1780912590722,2,249,92,0,0
2026-06-10T12:27:19.424Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:27:22.444Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:27:25.452Z,1780911823730,1780912590722,1,232,92,0,0
2026-06-10T12:27:28.471Z,1780911823730,1780912590722,1,239,92,0,0
2026-06-10T12:27:31.477Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:27:34.495Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:27:37.502Z,1780911823730,1780912590722,1,240,92,0,0
2026-06-10T12:27:40.512Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:27:43.519Z,1780911823730,1780912590722,1,230,92,0,0
2026-06-10T12:27:46.526Z,1780911823730,1780912590722,1,244,92,0,0
2026-06-10T12:27:49.534Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:27:52.540Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:27:55.552Z,1780911823730,1780912590722,1,236,92,0,0
2026-06-10T12:27:58.558Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:28:01.564Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:28:04.572Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:28:07.592Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:28:10.602Z,1780911823730,1780912590722,1,237,92,0,0
2026-06-10T12:28:13.619Z,1780911823730,1780912590722,1,241,92,0,0
2026-06-10T12:28:16.627Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:28:19.638Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:28:22.657Z,1780911823730,1780912590722,1,240,92,0,0
2026-06-10T12:28:25.666Z,1780911823730,1780912590722,1,235,92,0,0
2026-06-10T12:28:28.681Z,1780911823730,1780912590722,1,245,92,0,0
2026-06-10T12:28:31.699Z,1780911823730,1780912590722,2,249,92,0,0
2026-06-10T12:28:34.713Z,1780911823730,1780912590722,1,239,92,0,0
2026-06-10T12:28:37.725Z,1780911823730,1780912590722,1,239,92,0,0
2026-06-10T12:28:40.733Z,1780911823730,1780912590722,1,238,92,0,0
2026-06-10T12:28:43.739Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:28:46.752Z,1780911823730,1780912590722,1,233,92,0,0
2026-06-10T12:28:49.770Z,1780911823730,1780912590722,1,234,92,0,0
2026-06-10T12:28:52.775Z,1780911823730,1780912590722,1,231,92,0,0
